neighborhood_code,exposure_month,landsat,modis,era5,landsat-7
258002,2021_02,28.120745293401676,27.638967584986258,25.721315392714168,27.229920467489677
258002,2021_03,29.314929363891697,27.914238593107655,25.342030863256305,25.151629527554515
258002,2021_04,,26.812206828438264,23.599610773972987,
258002,2021_05,,24.431690114991785,21.285029554652517,
258002,2021_06,,22.418050431938155,19.151962621135535,
258002,2021_07,20.52196902500002,23.31061084792323,19.09906644939259,
258002,2021_08,,27.453010170847396,20.79285541780871,
258002,2021_09,43.509186200905305,32.213495951183035,22.30246349905027,26.462746123720947
258002,2021_10,32.099847160000024,34.04205958291376,22.875787077960883,23.36490716000003
258002,2021_11,,31.887180846639392,25.195164609209858,27.341236312571457
258002,2021_12,33.367173019999996,32.36279831504546,26.628876660229924,
258002,2022_01,,28.892644163189676,26.350616941216263,28.789304900000047
258002,2022_02,,30.02244718443729,26.60799639521029,29.896371085290486
258002,2022_03,35.723328140000035,29.29474872849715,25.345999263910247,
258002,2022_04,26.651903060000024,26.0210745078195,23.798105439131827,
258002,2022_05,22.73790155000001,23.748004701779166,20.953329795505454,19.690535660000023
258002,2022_06,20.391229759999987,20.870740307655574,18.192710852920253,15.304615640212653
258002,2022_07,,21.592923094747693,19.373547667216435,
258002,2022_08,24.613338965000025,24.451189477163446,20.977772476986456,3.825329736363663
258002,2022_09,30.356467070000036,31.171908729665404,23.272754085589433,
258002,2022_10,,34.53424068536702,25.30732333196972,
258002,2022_11,31.971481519999998,29.470004924602456,25.09166761241107,
258002,2022_12,,31.602246095157575,25.886637372409925,
258003,2018_11,,38.88327861865436,24.078922759162083,
258003,2018_12,,41.990259214869965,27.836547736711395,
258003,2019_01,,34.80215187006868,26.125518704486183,
258003,2019_02,,33.84939946692815,26.349070122128467,
258003,2019_03,,30.947202975339433,26.56748944764496,
258003,2019_04,,29.955219976147788,23.916589588589147,
258003,2019_05,,28.2360656853031,21.955842733895906,
258003,2019_06,,25.58470902233512,20.323442946540013,21.341097859217086
258003,2019_07,,27.79018865834759,20.919319653254718,
258003,2019_08,,31.213727292864572,22.6022646175918,
258003,2019_09,,33.632716925456556,22.0380950715807,
258003,2019_10,,36.820693672294254,24.303599560645353,
258003,2019_11,,37.115188104575935,26.221060964796322,
258003,2019_12,,38.90211382129924,25.8123785941832,
258003,2020_01,33.45765672200003,38.070983885226774,26.955716090048554,28.93559615600001
258003,2020_02,27.849927636466198,31.94888594862205,26.433495041419746,
258003,2020_03,31.016909487105274,30.552447920683754,25.303235954366755,
258003,2020_04,25.242890705112814,28.022979809067657,23.660665660434347,25.416679159444513
258003,2020_05,24.550886951712084,25.97240455833663,21.21362319864255,23.313375119729752
258003,2020_06,19.92654456675475,23.712295504753097,19.1872000800239,19.833123830364414
258003,2020_07,20.644163240000022,24.178074375572397,18.999788518105788,18.127496029420303
258003,2020_08,21.976336535000012,27.770799014285345,20.644419175835083,20.04570687746839
258003,2020_09,25.91615526600001,33.34387419744163,22.029282781812924,22.313866009999984
258003,2020_10,31.215460217757048,35.44072974660383,23.428313027658817,24.775193605400037
258003,2020_11,,38.72757960641283,26.62128615909154,29.044368450434817
258003,2020_12,36.57065034434785,39.11926719446425,26.611109321348124,24.206879420000046
258003,2021_01,29.750729838125018,36.88107305245212,26.26697323706844,
258003,2021_02,28.420211595979396,32.283074906270706,25.67539774122696,27.799218440000043
258003,2021_03,28.986076474846946,31.044301228385564,25.286570587978588,26.041216820000045
258003,2021_04,,28.94637575822236,23.567313300238766,26.02355705000001
258003,2021_05,,26.014824750852398,21.301531379453593,20.71935968000004
258003,2021_06,21.34327492333336,23.50049949270568,19.180981169806614,18.403841019999998
258003,2021_07,19.419134819000014,24.833963783293424,19.11501760175156,16.761818369230767
258003,2021_08,,29.45754956756311,20.74229095623059,19.139213103071434
258003,2021_09,27.454292249789486,34.241322335679385,22.18691806793214,22.542356672558167
258003,2021_10,27.96841043000001,36.28292693040697,22.738540862708987,22.044217212894736
258003,2021_11,,33.51433254618613,24.963616943359398,25.9671079318182
258003,2021_12,,37.04825332312802,26.452415843676533,26.58411233000003
258003,2022_01,30.90657359265824,30.99871806662314,26.20767844415485,
258003,2022_02,,32.51146592421584,26.410939607166142,28.724469333125036
258003,2022_03,27.928458132500026,30.73502572074495,25.256897493588042,27.5116410751163
258003,2022_04,25.824441383033726,27.11321057388572,23.734239048428037,
258003,2022_05,22.402099128846174,24.86386305607148,20.97513107381843,20.87309888683678
258003,2022_06,20.423596875673095,22.015353049604506,18.28641215430366,18.124014368750036
258003,2022_07,21.512268108309875,23.083988010830545,19.41572019925684,
258003,2022_08,23.762266468135604,26.398252621023495,20.93120899815716,19.194277134000018
258003,2022_09,29.070166104390253,33.7761499476885,23.18693366580544,
258003,2022_10,,37.409633007200874,25.150633645826815,
258003,2022_11,,31.986314935567886,24.952758407592796,25.146977337500033
258003,2022_12,,33.58291533415272,25.721184646442396,
258005,2018_11,36.309579022806716,39.85513231302957,24.3906887585242,33.02625535584243
258005,2018_12,,41.56600009603729,28.321142213001195,35.11016872587936
258005,2019_01,38.73772959272791,33.617842335971396,26.32361327025083,36.42284855738124
258005,2019_02,42.386106726975456,32.928502228644554,26.60450882588481,31.618133954665062
258005,2019_03,33.06619851089916,30.085211661604554,26.844788033127955,28.883578445992804
258005,2019_04,32.449247787661335,28.97747698970402,23.99792970983575,29.802334558402904
258005,2019_05,31.06537273738457,28.206793214383648,21.93852690915088,30.79661126901075
258005,2019_06,26.438628512438875,25.85383828022905,20.25292533086785,24.757250506547965
258005,2019_07,32.275444136213444,27.661717963404246,20.884673146099992,28.88655005611722
258005,2019_08,30.04027321085918,31.266318871040973,22.76586109971316,33.60583826878992
258005,2019_09,39.55318675831506,33.32508998678393,22.27410788567413,37.12128087730797
258005,2019_10,43.8001693498606,37.33395079866741,24.719212177682458,37.529052265814286
258005,2019_11,,36.57252777873242,26.57802358723971,44.45034896784894
258005,2019_12,53.00587880211584,37.22336231969388,26.039269555549645,36.009806491715096
258005,2020_01,34.817824344711134,33.647392816259796,27.18259006700339,36.607147697692554
258005,2020_02,27.565507274102117,30.22641409043901,26.54472097989726,21.122699603571444
258005,2020_03,38.003388427122104,28.840871292566007,25.4125750086521,30.299359498955248
258005,2020_04,30.058888591299162,27.064473703937413,23.733821470234957,28.855583486744525
258005,2020_05,29.387199239364428,25.49817639154732,21.141197418901754,26.258334718270945
258005,2020_06,25.156293013526554,23.813571916219566,19.058764221501814,23.55087194007796
258005,2020_07,25.495982630670238,24.262982537247076,18.916599372987896,23.06359076218531
258005,2020_08,29.82265896585676,27.936127083225685,20.709021975504903,28.360538804982447
258005,2020_09,39.99694465004281,33.686627983928254,22.167586779999155,31.008989032648852
258005,2020_10,44.96650311622412,36.72139313329573,23.740766855593893,35.548457959289195
258005,2020_11,,39.136514246206374,27.056466133559432,44.72977985715298
258005,2020_12,43.199603769099355,40.830341622303706,26.8079753527395,45.76834051327199
258005,2021_01,36.39656375369937,34.30649424914442,26.266593668523313,33.64265135584924
258005,2021_02,32.96054677509447,29.416090655115465,25.69216904866179,31.861886878728882
258005,2021_03,32.58250171828186,29.85079491272465,25.328476092872272,29.883517792319143
258005,2021_04,30.640113491159372,28.54543308108007,23.594099713655,28.5650950759028
258005,2021_05,19.656307748680987,25.69721443488548,21.24454289419339,24.51953694088004
258005,2021_06,25.71656996093342,23.38536997205075,19.083152402836483,21.42855519057754
258005,2021_07,24.085336530269057,24.647818445191845,19.012461085725427,20.237793696413362
258005,2021_08,,29.405619274314425,20.800808280447665,27.059269800449005
258005,2021_09,41.954268009286324,34.55902400282202,22.35207050841572,31.375794358093202
258005,2021_10,41.610504044424985,35.27846937103943,22.97149838454827,30.046497651988172
258005,2021_11,29.934816803506774,32.87116758814955,25.33192079150526,34.39934533611428
258005,2021_12,34.58449634412613,34.93352242537322,26.719525767043027,35.374860255358016
258005,2022_01,37.74374390353579,30.428403830763017,26.407239530229354,31.606843884383043
258005,2022_02,,31.877361905782312,26.72444028384008,33.46884406135777
258005,2022_03,31.145412262108273,30.43349913945728,25.382416363479045,29.38220197609494
258005,2022_04,28.708381337063578,26.841288507582362,23.78066380095534,32.18189993500978
258005,2022_05,25.332818867812396,24.796064806521684,20.885827402840917,21.47706892689274
258005,2022_06,24.409226582604365,22.056211609370433,18.033740263740903,17.142935980278
258005,2022_07,26.831867099823892,22.77107686676418,19.2893826598305,1.375060952913579
258005,2022_08,32.677241526980026,26.353100291402125,20.95831012236471,22.76383658214182
258005,2022_09,37.88786713686329,33.075775025465155,23.2962455622555,
258005,2022_10,,36.68843446350773,25.40081411840558,32.03570486945904
258005,2022_11,42.63283761976379,31.695524995912745,25.17085355168509,31.709556020063474
258005,2022_12,30.061171925222286,32.73200473446972,25.988152929622068,
258006,2018_11,,38.73968499920444,24.09580372704403,35.060810610177555
258006,2018_12,25.135173710678533,39.907798551117786,28.009871829453346,43.71383771636175
258006,2019_01,41.99109883046212,34.04837908668046,26.133780108216,
258006,2019_02,41.748115361809624,29.796080530882236,26.2204632350377,34.81644592391943
258006,2019_03,28.753945838790912,30.80062836364298,26.415988376576422,33.43492482149254
258006,2019_04,32.4600621432119,27.58596116347365,23.782049115498864,32.21188343928179
258006,2019_05,30.554071981085666,27.641722466094485,21.717480103687592,31.667053367176536
258006,2019_06,23.59906496388449,25.653885961381864,20.05370010799834,26.22694088153476
258006,2019_07,30.13145979010512,26.72837478121687,20.703100315217057,27.37230850126856
258006,2019_08,29.030548871830575,30.74344254546458,22.468310169507106,27.05978678000002
258006,2019_09,37.68275137104222,32.5810962551827,21.963965839809873,36.56279774904764
258006,2019_10,33.53560273289713,35.75650923646668,24.242270385578138,32.97073149512539
258006,2019_11,,36.53920428487204,26.259629758199083,43.928853726952006
258006,2019_12,55.82213344410818,37.737570642356715,25.74501153269125,47.866122238027316
258006,2020_01,36.139519036649645,33.04215235724157,26.93885201074744,38.111773420080105
258006,2020_02,29.3528032309825,31.349767832573747,26.313776336319165,
258006,2020_03,23.5947728641783,30.77743955971965,25.145786252585822,25.032208181305435
258006,2020_04,30.888788390210927,28.71107856534478,23.49546383751766,30.085334332523303
258006,2020_05,29.431925003559332,26.001787048043305,20.971703465779626,26.247373132691273
258006,2020_06,23.158306356570613,24.236916913918964,18.946211581759997,20.483022255920563
258006,2020_07,26.28531438190779,24.500453384000487,18.797842218542655,22.230374856369107
258006,2020_08,19.649910805860134,28.599540157804633,20.54081954545876,25.1701171928964
258006,2020_09,37.40178578257601,34.33873503617518,21.980470932854587,30.25301276285545
258006,2020_10,38.38909144351063,37.47171809823289,23.376618219191073,33.63261129422636
258006,2020_11,,40.39135803046911,26.564737764994334,34.88454637508079
258006,2020_12,43.283096941434295,38.15301476025123,26.60101817551481,46.39081688317682
258006,2021_01,41.583657624312735,36.87354611057545,26.18152401831844,38.665725956333176
258006,2021_02,29.980225939654716,26.401478833032513,25.53061653772994,32.84739275141361
258006,2021_03,35.5310499081453,30.82444768394179,25.17869718408076,30.695997214921125
258006,2021_04,33.05752216018999,29.603726940032093,23.493637084960938,28.374915462329234
258006,2021_05,,26.653673823719338,21.223611142558468,24.90678297606368
258006,2021_06,24.293227776353298,23.096663078780715,19.043820254007983,20.932450969341915
258006,2021_07,23.783710408999386,24.245016098688783,18.920316765898065,18.812717984437644
258006,2021_08,,29.49265904474896,20.667694182037053,24.038083923521025
258006,2021_09,39.047598323204426,35.05913684821405,22.108337338765466,33.04307289072911
258006,2021_10,41.437097376111566,37.27145343703903,22.775382470571913,29.640215811700784
258006,2021_11,15.700985073439156,33.08727932160899,24.866448974609398,34.79273192879599
258006,2021_12,36.6927663672319,38.31453075130343,26.418207279328385,33.2561709242303
258006,2022_01,41.582259669136754,29.69062678809341,26.14628626505538,32.351879340188326
258006,2022_02,,32.37342602558928,26.365982854933975,32.52687079236523
258006,2022_03,30.24325615063116,31.075280697484878,25.237332116403934,28.359969090347587
258006,2022_04,28.930291401621627,26.834223659456608,23.614905823601646,31.187480300976382
258006,2022_05,25.284008988377302,25.22580343688276,20.818041020054977,20.625490494356082
258006,2022_06,23.86694547116175,21.890603654028116,18.00846890343564,17.48846064707842
258006,2022_07,26.782019796794447,23.269913656742187,19.272743048719178,
258006,2022_08,33.84241470293916,26.652079304761134,20.79843850084535,24.015576778878827
258006,2022_09,39.36730535332429,34.39378478299567,23.10953837500682,
258006,2022_10,,36.95448404638673,25.10524711608889,
258006,2022_11,36.399727609498264,34.00194042237222,24.887757322523328,32.26719371523346
258006,2022_12,38.940962311983036,31.979754058210993,25.66893330235638,
258007,2018_11,,38.97292913431519,24.078922759162083,
258007,2018_12,,41.80451888819056,27.836547736711395,
258007,2019_01,,35.22201971951398,26.125518704486183,
258007,2019_02,,33.514315033666506,26.349070122128467,
258007,2019_03,,30.402370142037388,26.56748944764496,
258007,2019_04,,30.18689137904617,23.916589588589147,
258007,2019_05,,28.095413761433914,21.955842733895906,
258007,2019_06,,25.4923871115872,20.323442946540013,
258007,2019_07,,27.53856724744951,20.919319653254718,
258007,2019_08,,31.662336651588593,22.6022646175918,
258007,2019_09,,33.797292578263445,22.0380950715807,
258007,2019_10,,36.630827311738216,24.303599560645353,
258007,2019_11,,37.06025193051681,26.221060964796322,
258007,2019_12,,38.9094760816441,25.8123785941832,
258007,2020_01,,38.524868932440036,26.955716090048554,
258007,2020_02,,33.30066640451411,26.433495041419746,
258007,2020_03,,31.26412872050135,25.303235954366755,
258007,2020_04,,29.012085987849847,23.660665660434347,
258007,2020_05,,26.240545647121323,21.21362319864255,
258007,2020_06,,24.411184173717597,19.1872000800239,
258007,2020_07,,24.70135545268839,18.999788518105788,
258007,2020_08,,28.2348594931833,20.644419175835083,
258007,2020_09,,35.229072260899805,22.029282781812924,
258007,2020_10,,37.02016332641892,23.428313027658817,
258007,2020_11,,40.208463855474335,26.62128615909154,
258007,2020_12,,40.22924056646119,26.611109321348124,
258007,2021_01,,38.26274941015605,26.26697323706844,
258007,2021_02,,33.35433167772454,25.67539774122696,
258007,2021_03,,31.9326521057549,25.286570587978588,
258007,2021_04,,29.804835556352767,23.567313300238766,
258007,2021_05,,26.633281615353447,21.301531379453593,
258007,2021_06,,23.35094401368147,19.180981169806614,
258007,2021_07,,25.075441683336937,19.11501760175156,
258007,2021_08,,30.47311067946808,20.74229095623059,
258007,2021_09,,35.508535182125755,22.18691806793214,
258007,2021_10,,37.51262458851698,22.738540862708987,
258007,2021_11,,34.11665494017159,24.963616943359398,
258007,2021_12,,37.86200831851028,26.452415843676533,
258007,2022_01,,31.62799838485796,26.20767844415485,
258007,2022_02,,33.14476635859329,26.410939607166142,
258007,2022_03,,31.175137841304885,25.256897493588042,
258007,2022_04,,27.253349537538142,23.734239048428037,
258007,2022_05,,24.97503700048052,20.97513107381843,
258007,2022_06,,22.270965232216376,18.28641215430366,
258007,2022_07,,23.426384720543567,19.41572019925684,
258007,2022_08,,26.99784357400351,20.93120899815716,
258007,2022_09,,34.4433302543583,23.18693366580544,
258007,2022_10,,38.134966984592985,25.150633645826815,
258007,2022_11,,32.4492659372132,24.952758407592796,
258007,2022_12,,34.282312433252365,25.721184646442396,
258008,2018_11,,37.14628048949925,24.095742692531445,
258008,2018_12,,39.024938751328875,28.009649653871165,
258008,2019_01,32.18726437785716,31.215326848900737,26.13375650616102,
258008,2019_02,31.713426886558324,28.834469191795357,26.220489681444967,27.517801460000012
258008,2019_03,,28.493967116123653,26.41602089040887,29.233377271923114
258008,2019_04,26.166938170474225,25.3350629892943,23.78211632891002,25.459576658672194
258008,2019_05,25.11617800721461,25.269670785322607,21.717626514523527,25.313178560000022
258008,2019_06,22.497892894052395,23.916369510500797,20.05388750832342,21.41924067121367
258008,2019_07,25.727473833033496,24.729102145133712,20.703248959364917,21.70337232600532
258008,2019_08,25.04999102000005,28.039849448393056,22.468327307839726,
258008,2019_09,31.75276752758622,30.74730363651202,21.963947714640234,
258008,2019_10,,33.45780209746386,24.242195202584846,
258008,2019_11,,34.66728851161759,26.259519859360438,34.168097189440914
258008,2019_12,39.995938200516676,35.59755840075196,25.7450207626773,
258008,2020_01,31.529536426871186,31.04522321647432,26.93882418804153,
258008,2020_02,,30.178340095611357,26.313840859039853,
258008,2020_03,31.082043107763376,27.987125843752203,25.14588734513077,
258008,2020_04,25.989933843899355,26.45166996812962,23.495571031198132,25.343940739999994
258008,2020_05,25.139556663980244,23.984005437062123,20.971910275623568,22.95497396429886
258008,2020_06,20.804398385533876,22.43837529623342,18.946460547139306,19.621035920000015
258008,2020_07,21.718364643548004,22.743683329247126,18.798034410338488,18.319073751095445
258008,2020_08,23.769225095767936,26.044336087276694,20.540909006816463,21.354059701538482
258008,2020_09,30.310142223390287,30.517600871673153,21.9804844041808,
258008,2020_10,33.90851340106848,33.666019761107016,23.376558895842418,27.48841956437834
258008,2020_11,,37.15007663642986,26.564638446735987,
258008,2020_12,35.44191116,35.72780948489525,26.60098022676545,
258008,2021_01,35.622227122947905,34.09104564027218,26.181598670314198,
258008,2021_02,26.29854489714287,25.225984871019357,25.53073934190871,27.897768188544283
258008,2021_03,28.750582055714176,28.199166057857287,25.178776736087993,26.005113602012393
258008,2021_04,26.760512092820427,27.257734461060544,23.49374064150327,24.204005440027807
258008,2021_05,,24.404340683991315,21.22377097669738,21.73873764561275
258008,2021_06,22.012470184117493,22.37552567214216,19.04403695921023,20.26470486009791
258008,2021_07,21.073023072958453,23.55709589360164,18.920535788683967,18.593046687352338
258008,2021_08,,27.502598721091367,20.66776310043206,21.798793263911513
258008,2021_09,32.31716608810496,34.09540730571206,22.108336184887655,25.996721688151204
258008,2021_10,33.28228576065355,35.40773940235898,22.775318928527568,23.694381371316805
258008,2021_11,,30.532750600637993,24.86639870021191,28.163783637684954
258008,2021_12,29.04278938620255,35.016405151044935,26.418150620728273,
258008,2022_01,31.514942202029236,27.44552905396211,26.146338056830484,31.83134270000005
258008,2022_02,,29.73205777968526,26.366000379245147,30.087302306326972
258008,2022_03,29.299671548121502,27.899837215003732,25.23742374470078,25.48846381819466
258008,2022_04,,25.45598039824591,23.615026337314223,
258008,2022_05,22.667550109588756,23.442986830922727,20.81822263680324,20.748881650335758
258008,2022_06,21.08150670040711,20.65142087521504,18.0087714253091,17.790639533751282
258008,2022_07,22.890395580966846,21.88628039552228,19.272916237834078,
258008,2022_08,27.477137391722298,24.97219733186268,20.798538410359598,20.673435062318397
258008,2022_09,31.564860995494147,31.785441117103662,23.10953688222745,
258008,2022_10,,34.1974533954407,25.105189998721986,
258008,2022_11,31.855515944448737,31.44009111982665,24.887748966992575,26.102576210062093
258008,2022_12,30.89530103267802,31.216668813162165,25.66893351319245,
258009,2018_11,,37.1337792466876,24.10129401978473,
258009,2018_12,37.132691720000025,38.00262356321444,27.952024286322562,
258009,2019_01,,31.579511804296672,26.12268752410006,
258009,2019_02,,30.35301013289316,26.324585368314704,
258009,2019_03,,29.03542475258561,26.543161895859566,
258009,2019_04,,26.836595218044213,23.87904619723366,
258009,2019_05,,26.47087529401686,21.868264024493396,
258009,2019_06,,24.723463039295858,20.221059335281026,
258009,2019_07,,26.56718013672033,20.854247177855047,
258009,2019_08,24.014330960000052,30.34746857489783,22.592949215948305,
258009,2019_09,32.23125104000002,32.30113005387403,22.039653500967088,
258009,2019_10,35.435644790000026,35.91819788229322,24.335612782322226,
258009,2019_11,,36.056457753292236,26.2549356125633,
258009,2019_12,40.7352848,35.1445994036857,25.79140899959821,
258009,2020_01,34.95023520050629,31.618544292431363,26.952321247222947,
258009,2020_02,29.537622225138836,28.718385761584823,26.385772021346234,
258009,2020_03,31.20926306000003,28.19121614204332,25.235754675154507,
258009,2020_04,,26.593255021822717,23.584496992264306,
258009,2020_05,,24.020930247269394,21.097035051472087,
258009,2020_06,,22.699532116111612,19.04850348906878,
258009,2020_07,22.028461340000035,22.860455713600626,18.892488832880154,
258009,2020_08,,26.125091357162038,20.585394365030883,
258009,2020_09,,30.47793031949928,22.010874308503574,
258009,2020_10,,34.260352726790195,23.43799937353932,
258009,2020_11,,37.985974774569804,26.6466738248314,
258009,2020_12,,37.12360001143752,26.59704738605276,
258009,2021_01,33.44123012,34.68615112422693,26.21600500951988,
258009,2021_02,27.72040824642309,28.992957334709647,25.60190941638798,27.50683996396981
258009,2021_03,29.60144570845073,28.408399072088155,25.23149652419298,25.604849600000005
258009,2021_04,,27.677252376689403,23.53448550653289,
258009,2021_05,,25.192222725517897,21.241652415594306,
258009,2021_06,21.925920740000038,23.26623241709612,19.068372921300814,21.455942990000025
258009,2021_07,22.63450850820029,24.217643138088977,19.000063907531164,13.893884280633197
258009,2021_08,,29.606620133924228,20.70693075992973,26.340863240000008
258009,2021_09,31.757527597684824,34.58542859250554,22.173467203675422,
258009,2021_10,33.060198602464055,36.41096925193075,22.74252851196386,23.371743200000026
258009,2021_11,,32.98110599841467,24.96561278747816,28.702715060000003
258009,2021_12,,36.4596006348553,26.444262438095084,31.91679320000003
258009,2022_01,31.606436984000016,30.5476977280695,26.168123529588986,30.30006974000001
258009,2022_02,,31.243917903140716,26.394374336693456,30.253356800000045
258009,2022_03,28.442375870000017,29.708857561936103,25.216820072354338,
258009,2022_04,26.430244463000015,25.92181254953633,23.660158990901632,
258009,2022_05,22.644604717727955,23.773983225009495,20.886625620358245,18.805268479999995
258009,2022_06,20.57171602292231,21.14257192151167,18.11634253694781,11.177956850000015
258009,2022_07,,21.944947511736057,19.317131289987206,
258009,2022_08,26.95154948000004,25.052082136709046,20.875450517195375,
258009,2022_09,,32.49160818288052,23.183220584466977,
258009,2022_10,,34.12974422235208,25.170050014585552,
258009,2022_11,32.16573899,29.550469255075452,24.93474074036097,
258009,2022_12,,30.270864426905163,25.70608816798417,
258010,2018_11,,38.38910127378518,24.09580372704403,35.98371777485627
258010,2018_12,30.83042871968183,39.76264428369237,28.009871829453346,42.36862535053878
258010,2019_01,41.2973445298082,34.06297373800935,26.133780108216,
258010,2019_02,41.13353705617751,29.668844157886312,26.2204632350377,34.29466176962489
258010,2019_03,22.56509047999998,30.790885359333107,26.415988376576422,33.414178807865106
258010,2019_04,32.288369631026875,27.574165225140366,23.782049115498864,31.941652254151844
258010,2019_05,30.446541801313924,27.55542380877484,21.717480103687592,32.264235861529436
